Updated,Type,Module,Source,F/P,Data
2022-11-08 18:51:48,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://smi.rt.ru/auth/?forgot_password=yes&backurl=/,0,http://web.archive.org/web/20170913075210/http://www.smi.rt.ru/auth/?forgot_password=yes
2022-11-05 19:20:56,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://lab.rt.ru/account/register,0,http://web.archive.org/web/20200220103024/http://lab.rt.ru:80/account/register
2022-11-08 21:25:57,URL_PASSWORD_HISTORIC,sfp_archiveorg,http://tv.volga.rt.ru/?id=11,0,http://web.archive.org/web/20200802150335/http://tv.volga.rt.ru:80/?id=11
2022-11-05 18:44:40,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Brothers_in_Arms_Road_to_hill_30,0,http://web.archive.org/web/20201126032346/https://market.rt.ru/item/Brothers_in_Arms_Road_to_hill_30
2022-11-05 18:45:49,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Collapse_Yarost,0,http://web.archive.org/web/20201126033304/https://market.rt.ru/item/Collapse_Yarost
2022-11-05 18:51:09,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Flatout_2,0,http://web.archive.org/web/20201126034849/https://market.rt.ru/item/Flatout_2
2022-11-05 18:48:30,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Far_Cry_3_Blood_Dragon,0,http://web.archive.org/web/20201126035959/https://market.rt.ru/item/Far_Cry_3_Blood_Dragon
2022-11-05 18:47:37,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Far_Cry_2,0,http://web.archive.org/web/20201126042738/https://market.rt.ru/item/Far_Cry_2
2022-11-05 18:46:54,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/item/Far_Cry,0,http://web.archive.org/web/20201126042926/https://market.rt.ru/item/Far_Cry
2022-11-05 18:42:41,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/info/privacy_policy,0,http://web.archive.org/web/20210417223308/https://market.rt.ru/info/privacy_policy
2022-11-05 18:36:56,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/info/delivery_payment,0,http://web.archive.org/web/20210417225126/https://market.rt.ru/info/delivery_payment
2022-11-05 18:41:05,URL_PASSWORD_HISTORIC,sfp_archiveorg,https://market.rt.ru/info/digital_service_agreement,0,http://web.archive.org/web/20210417231748/https://market.rt.ru/info/digital_service_agreement
